chi,chi_nircam,chi_miri,chi_reduced,chi_reduced_full,offset,offset_reduced_full,run
1.152501,1.053363,1.482964,1.1164,1.065289,82,82,2461
1.1283,1.059715,1.356914,0.960033,1.040857,81,81,2462
1.105747,1.065598,1.239575,0.664892,0.989789,86,86,2463
1.136774,1.09484,1.276553,0.679119,1.01619,86,86,2464
1.27498,1.035104,2.074568,1.091831,1.045836,89,89,2465
1.035823,0.926009,1.401869,0.467475,0.839259,74,74,2466
1.265061,1.061844,1.942454,1.828209,1.206832,78,78,2467
1.21253,1.042574,1.779048,1.633915,1.15445,76,76,2468
1.151317,1.055622,1.4703,1.094352,1.062949,82,82,2469
1.127486,1.061746,1.346619,0.947952,1.040218,81,81,2470
1.117543,1.071057,1.272498,0.686875,0.998374,86,86,2471
1.138486,1.097424,1.275359,0.673432,1.017209,86,86,2472
1.265812,1.028759,2.055989,1.062174,1.035081,88,88,2473
1.027107,0.921885,1.377847,0.45615,0.833773,73,73,2474
1.250269,1.057797,1.891841,1.760729,1.190785,77,77,2475
1.201122,1.039299,1.74053,1.581842,1.141942,76,76,2476
1.147993,1.05704,1.451169,1.063962,1.05835,82,82,2477
1.126426,1.063166,1.337292,0.937631,1.039416,81,81,2478
1.129061,1.07521,1.308565,0.709974,1.006111,87,87,2479
1.142021,1.102026,1.275339,0.674192,1.021084,86,86,2480
1.200814,0.996449,1.882031,0.86449,0.971483,84,84,2481
0.988097,0.905992,1.261783,0.428126,0.815585,69,69,2482
1.19365,1.034721,1.723415,1.548954,1.132008,76,76,2483
1.183428,1.028621,1.699448,1.531974,1.12385,75,75,2484
1.124437,1.055701,1.35356,0.943809,1.034532,81,81,2485
1.108758,1.055596,1.285966,0.873909,1.021223,81,81,2486
1.144772,1.090036,1.327226,0.715776,1.01923,87,87,2487
1.141901,1.109566,1.249685,0.673434,1.027055,85,85,2488
1.166348,0.985579,1.76891,0.762458,0.943367,82,82,2489
0.975722,0.900663,1.225918,0.431316,0.811867,68,68,2490
1.181847,1.029129,1.690906,1.511992,1.120482,75,75,2491
1.180254,1.025821,1.69503,1.527341,1.120703,75,75,2492
1.114013,1.053588,1.315429,0.900627,1.02465,81,81,2493
1.106316,1.053759,1.281507,0.870915,1.019167,80,80,2494
1.143488,1.097103,1.298105,0.698862,1.02176,86,86,2495
1.139075,1.109231,1.238557,0.670636,1.026253,85,85,2496
1.41548,1.105624,2.448333,1.494584,1.179211,97,97,2497
1.379026,1.122933,2.232668,1.220344,1.141362,95,95,2498
2.175267,1.417534,4.701042,5.47308,2.1848,80,80,2499
2.061412,1.345978,4.44619,5.159711,2.067495,78,78,2500
1.681682,1.171098,3.383628,3.726137,1.654484,79,79,2501
1.67925,1.148778,3.447489,3.78273,1.647093,80,80,2502
1.210743,1.023588,1.834591,1.698777,1.151327,77,77,2503
1.403922,1.060521,2.548592,2.487948,1.330575,83,83,2504
1.418828,1.108492,2.453282,1.490248,1.180716,97,97,2505
1.378537,1.123196,2.229675,1.219177,1.141354,95,95,2506
2.177012,1.431687,4.661428,5.421073,2.186435,80,80,2507
2.051823,1.353569,4.379335,5.07396,2.057427,78,78,2508
1.699811,1.192989,3.38922,3.728103,1.672605,79,79,2509
1.676755,1.161843,3.393127,3.711616,1.644233,80,80,2510
1.246777,1.052944,1.892888,1.76211,1.187111,78,78,2511
1.421605,1.086543,2.538476,2.468014,1.347903,83,83,2512
1.423352,1.112703,2.458848,1.480896,1.182361,97,97,2513
1.376564,1.123223,2.221035,1.214294,1.140453,95,95,2514
2.16937,1.442719,4.591537,5.329731,2.1781,80,80,2515
2.029264,1.356504,4.271796,4.936462,2.033793,78,78,2516
1.715836,1.211329,3.397526,3.729413,1.687724,80,80,2517
1.662219,1.1699,3.303284,3.594425,1.628594,80,80,2518
1.293781,1.07914,2.009249,1.888014,1.232171,79,79,2519
1.431716,1.104215,2.523386,2.436534,1.356275,84,84,2520
1.425821,1.115312,2.46085,1.471341,1.182669,97,97,2521
1.374245,1.122917,2.212002,1.209328,1.139265,95,95,2522
2.154316,1.442391,4.527401,5.246008,2.161994,80,80,2523
2.00657,1.352061,4.188269,4.829624,2.009978,78,78,2524
1.721452,1.218462,3.398083,3.721968,1.692099,80,80,2525
1.644224,1.168711,3.22927,3.497848,1.609358,80,80,2526
1.329256,1.09289,2.117141,2.002833,1.265042,81,81,2527
1.431733,1.108899,2.507847,2.405989,1.354294,84,84,2528
1.427036,1.116993,2.460511,1.461575,1.182184,97,97,2529
1.371246,1.121552,2.203558,1.204578,1.13726,94,94,2530
2.137464,1.438081,4.46874,5.169608,2.144046,80,80,2531
1.986408,1.34597,4.121202,4.743831,1.988808,77,77,2532
1.721802,1.220272,3.39357,3.709236,1.691157,81,81,2533
1.626932,1.164041,3.169902,3.420456,1.59093,79,79,2534
1.357598,1.101302,2.211919,2.102067,1.290635,82,82,2535
1.428138,1.10917,2.491365,2.375843,1.348811,84,84,2536
1.427397,1.118216,2.458,1.448191,1.180644,98,98,2537
1.367185,1.119452,2.192962,1.199693,1.134633,94,94,2538
2.112703,1.42836,4.393847,5.072413,2.117775,80,80,2539
1.959861,1.334721,4.04366,4.644457,1.960887,77,77,2540
1.716288,1.217243,3.379773,3.683784,1.683886,81,81,2541
1.603781,1.154828,3.100291,3.330039,1.566354,79,79,2542
1.387354,1.106895,2.322216,2.215062,1.316548,83,83,2543
1.41861,1.10523,2.463207,2.329965,1.336937,84,84,2544
1.426034,1.119708,2.447121,1.417953,1.176132,97,97,2545
1.339837,1.10642,2.117894,1.175383,1.119467,92,92,2546
1.953747,1.337396,4.00825,4.584229,1.951662,78,78,2547
1.856485,1.274603,3.796091,4.330585,1.852762,76,76,2548
1.611297,1.152358,3.141096,3.365062,1.570977,80,80,2549
1.494761,1.094243,2.829822,2.989707,1.452844,78,78,2550
1.410377,1.078617,2.516243,2.378914,1.324619,84,84,2551
1.321335,1.055616,2.207068,2.004325,1.235101,83,83,2552
1.417897,1.119228,2.413459,1.390859,1.170618,97,97,2553
1.32637,1.100449,2.07944,1.162202,1.112132,91,91,2554
1.896447,1.301122,3.880864,4.427427,1.892585,77,77,2555
1.833011,1.257188,3.75242,4.276186,1.82835,76,76,2556
1.553704,1.119397,3.001396,3.191976,1.511506,79,79,2557
1.465143,1.075036,2.765497,2.912273,1.422622,77,77,2558
1.374635,1.058607,2.428062,2.263288,1.286519,84,84,2559
1.282376,1.038667,2.094739,1.875485,1.196984,82,82,2560
1.414756,1.128269,2.369714,1.421559,1.183756,98,98,2561
1.405347,1.175843,2.170364,1.183656,1.177321,99,99,2562
3.224849,2.126536,6.885893,8.008182,3.23928,86,86,2563
3.194065,2.100205,6.840265,8.046331,3.225147,86,86,2564
2.930187,2.035886,5.91119,6.705626,2.91935,84,84,2565
2.968753,1.998572,6.202688,7.184581,2.979709,87,87,2566
2.466976,1.838432,4.562122,4.835546,2.405454,78,78,2567
2.85945,2.007101,5.700612,6.472631,2.851931,87,87,2568
1.428247,1.128115,2.428687,1.467605,1.192342,99,99,2569
1.430996,1.18033,2.266547,1.250117,1.193533,100,100,2570
3.24493,2.164571,6.846128,7.967407,3.262405,87,87,2571
3.20817,2.136813,6.779359,7.973138,3.240982,86,86,2572
2.981973,2.103764,5.909336,6.71416,2.976001,84,84,2573
3.003052,2.05969,6.147591,7.117276,3.016531,88,88,2574
2.60452,2.004028,4.606162,4.910934,2.553983,80,80,2575
2.966102,2.159831,5.65367,6.418832,2.965588,89,89,2576
1.435977,1.128809,2.45987,1.481727,1.195577,99,99,2577
1.442356,1.179745,2.317723,1.287038,1.200044,100,100,2578
3.269564,2.211539,6.796315,7.91485,3.290544,87,87,2579
3.224039,2.180847,6.701346,7.876946,3.258488,86,86,2580
3.045341,2.180301,5.928805,6.751658,3.045153,85,85,2581
3.036322,2.123288,6.07977,7.032104,3.051983,88,88,2582
2.751224,2.157701,4.729632,5.094838,2.713376,82,82,2583
3.043138,2.273046,5.610111,6.368251,3.047814,90,90,2584
1.439919,1.130036,2.472863,1.480934,1.196422,100,100,2585
1.44688,1.179497,2.338157,1.301657,1.202608,101,101,2586
3.28341,2.241279,6.757182,7.871647,3.306484,87,87,2587
3.231814,2.20812,6.644127,7.805176,3.267022,86,86,2588
3.086438,2.227753,5.948723,6.784849,3.089906,86,86,2589
3.054842,2.160883,6.034705,6.974046,3.071481,88,88,2590
2.850531,2.249037,4.855512,5.274053,2.821338,83,83,2591
3.080371,2.326708,5.59258,6.346371,3.087184,90,90,2592
1.44243,1.131507,2.47884,1.475342,1.196557,100,100,2593
1.449277,1.179424,2.348784,1.309542,1.204041,101,101,2594
3.290697,2.260554,6.724508,7.834597,3.315103,87,87,2595
3.235672,2.225975,6.601331,7.751081,3.271265,86,86,2596
3.11383,2.258279,5.965667,6.811785,3.119753,86,86,2597
3.065634,2.18422,6.003684,6.93349,3.08273,88,88,2598
2.922243,2.307842,4.970246,5.434492,2.899371,84,84,2599
3.098958,2.352346,5.587663,6.338868,3.106553,91,91,2600
1.445127,1.134074,2.48197,1.464836,1.19665,100,100,2601
1.451577,1.179927,2.357077,1.316578,1.20578,101,101,2602
3.29488,2.278096,6.684158,7.78803,3.320516,87,87,2603
3.237648,2.242806,6.553787,7.690721,3.273493,86,86,2604
3.139066,2.285305,5.984936,6.841923,3.147368,87,87,2605
3.073493,2.203403,5.973793,6.893836,3.090782,88,88,2606
2.992721,2.357532,5.110015,5.629052,2.976468,86,86,2607
3.108799,2.36481,5.588761,6.337099,3.116324,91,91,2608
1.471832,1.158582,2.515999,1.466054,1.216753,102,102,2609
1.463299,1.192405,2.36628,1.3474,1.221729,101,101,2610
3.257591,2.286916,6.493174,7.565735,3.285611,86,86,2611
3.222149,2.266003,6.409302,7.505788,3.257314,85,85,2612
3.127518,2.275639,5.967114,6.842596,3.139658,87,87,2613
3.047273,2.197031,5.881413,6.770757,3.062331,86,86,2614
3.05095,2.314277,5.506525,6.207612,3.050854,89,89,2615
3.002908,2.223472,5.601024,6.330895,3.000552,92,92,2616
1.480812,1.17198,2.510253,1.459825,1.226437,102,102,2617
1.467374,1.198733,2.362844,1.356943,1.228665,101,101,2618
3.232295,2.272565,6.431395,7.495712,3.260728,85,85,2619
3.214631,2.261847,6.390579,7.480891,3.249234,84,84,2620
3.087802,2.23691,5.924107,6.794239,3.099108,87,87,2621
3.026632,2.175636,5.863282,6.746942,3.040478,86,86,2622
2.992048,2.226504,5.543859,6.264654,2.990479,90,90,2623
2.933655,2.135283,5.594895,6.31552,2.926138,91,91,2624
1.259678,1.272115,1.218224,0.641099,1.152733,91,91,2625
1.318206,1.224076,1.631973,0.922149,1.166955,94,94,2626
1.726505,1.589531,2.183086,2.361665,1.73561,72,72,2627
2.128578,1.821533,3.152059,3.52666,2.144125,80,80,2628
1.6161,1.383279,2.392168,2.465204,1.587967,78,78,2629
1.994887,1.533541,3.532707,3.821642,1.966425,84,84,2630
1.418828,1.337121,1.691184,1.505945,1.369061,79,79,2631
1.817569,1.500631,2.87403,2.841483,1.754305,87,87,2632
1.260025,1.270725,1.224361,0.643066,1.151979,91,91,2633
1.316916,1.220727,1.637543,0.924238,1.164635,94,94,2634
1.738759,1.595566,2.216068,2.400214,1.747797,73,73,2635
2.113292,1.809738,3.125141,3.482622,2.126229,80,80,2636
1.630762,1.389248,2.435806,2.513375,1.601921,79,79,2637
1.999238,1.534331,3.54893,3.836564,1.969888,84,84,2638
1.432203,1.341756,1.733693,1.549758,1.381108,80,80,2639
1.829659,1.502724,2.919445,2.888419,1.764882,88,88,2640
1.260434,1.268338,1.23409,0.646277,1.150651,91,91,2641
1.314758,1.215335,1.646165,0.927437,1.160868,94,94,2642
1.761099,1.606841,2.275294,2.469882,1.770119,73,73,2643
2.100317,1.797744,3.108893,3.449777,2.110291,81,81,2644
1.654593,1.397511,2.511535,2.596886,1.624419,79,79,2645
2.005659,1.534919,3.57479,3.860154,1.974829,84,84,2646
1.456562,1.350599,1.809773,1.628568,1.403188,81,81,2647
1.849769,1.506121,2.995266,2.966556,1.782419,88,88,2648
1.260597,1.26634,1.241455,0.648672,1.149484,91,91,2649
1.313024,1.211106,1.652751,0.929874,1.1579,94,94,2650
1.779656,1.615312,2.32747,2.531613,1.788666,74,74,2651
2.095368,1.791539,3.108131,3.440424,2.10349,81,81,2652
1.673313,1.403623,2.572278,2.663423,1.641964,80,80,2653
2.008369,1.533758,3.590406,3.8728,1.976279,85,85,2654
1.476138,1.35696,1.873401,1.694239,1.420769,81,81,2655
1.864764,1.508087,3.053688,3.026033,1.795266,89,89,2656
1.26062,1.264586,1.247402,0.650606,1.148428,91,91,2657
1.311575,1.207584,1.658209,0.931947,1.155437,94,94,2658
1.795068,1.622336,2.370838,2.582679,1.804023,74,74,2659
2.093902,1.788106,3.113222,3.440365,2.100695,81,81,2660
1.688019,1.407839,2.621954,2.71746,1.655605,80,80,2661
2.008738,1.531789,3.598566,3.877431,1.975559,85,85,2662
1.492639,1.361939,1.928307,1.750712,1.435491,82,82,2663
1.876048,1.509008,3.099517,3.071978,1.804705,89,89,2664
1.260516,1.262247,1.254745,0.653047,1.146993,91,91,2665
1.309696,1.20319,1.664715,0.934372,1.152333,94,94,2666
1.813519,1.630256,2.424399,2.645437,1.822317,75,75,2667
2.092613,1.783704,3.122311,3.444059,2.097825,82,82,2668
1.705718,1.412835,2.681993,2.782374,1.671937,81,81,2669
2.007233,1.528496,3.60302,3.876395,1.972693,85,85,2670
1.513544,1.368261,1.99782,1.822109,1.454124,82,82,2671
1.888946,1.510146,3.151611,3.123191,1.815317,89,89,2672
1.256089,1.245482,1.291442,0.663847,1.135443,92,92,2673
1.298371,1.179577,1.69435,0.943077,1.134834,94,94,2674
1.908916,1.666163,2.718094,2.981834,1.915074,78,78,2675
2.097856,1.764489,3.209079,3.507482,2.094244,84,84,2676
1.773977,1.422559,2.94537,3.052161,1.730862,83,83,2677
1.958496,1.494954,3.503634,3.721317,1.916158,85,85,2678
1.625493,1.3918,2.404473,2.230405,1.550455,86,86,2679
1.917872,1.498528,3.315685,3.253443,1.830539,91,91,2680
1.252621,1.236835,1.30524,0.667643,1.12915,92,92,2681
1.293657,1.171087,1.702224,0.943721,1.128072,94,94,2682
1.943794,1.677425,2.831689,3.106808,1.947849,79,79,2683
2.096742,1.751865,3.246332,3.528451,2.087976,85,85,2684
1.780758,1.417662,2.99108,3.084132,1.73294,83,83,2685
1.916436,1.473807,3.391866,3.571342,1.870638,85,85,2686
1.665224,1.396028,2.562545,2.378663,1.581932,87,87,2687
1.903365,1.484863,3.298373,3.202652,1.80985,91,91,2688
1.189099,1.130051,1.385923,0.701095,1.048898,90,90,2689
1.331047,1.054476,2.252949,1.381508,1.116347,95,95,2690
1.700739,1.567949,2.143373,2.298271,1.706118,73,73,2691
1.95176,1.69543,2.806194,3.025685,1.9471,81,81,2692
1.614305,1.382415,2.387272,2.456831,1.585683,78,78,2693
1.980818,1.526703,3.494534,3.766857,1.950516,84,84,2694
1.417875,1.336668,1.688564,1.502427,1.368028,79,79,2695
1.806196,1.494661,2.844649,2.801853,1.741967,87,87,2696
1.190206,1.129106,1.393874,0.705796,1.04902,90,90,2697
1.333953,1.051848,2.274304,1.399302,1.117583,95,95,2698
1.713048,1.574545,2.174727,2.334584,1.718336,73,73,2699
1.944739,1.689375,2.795953,3.005184,1.938312,81,81,2700
1.628623,1.388102,2.43036,2.504344,1.599283,79,79,2701
1.985202,1.527604,3.510531,3.781443,1.954006,84,84,2702
1.431165,1.341273,1.730804,1.545927,1.379991,80,80,2703
1.818015,1.49672,2.888999,2.847433,1.75226,88,88,2704
1.192065,1.1274,1.407614,0.714026,1.049195,90,90,2705
1.338933,1.04734,2.310908,1.429992,1.119734,95,95,2706
1.734067,1.58442,2.232892,2.402433,1.739179,74,74,2707
1.938811,1.682321,2.79378,2.99205,1.930107,82,82,2708
1.652626,1.396576,2.506126,2.587805,1.621944,79,79,2709
1.991437,1.528036,3.536107,3.804566,1.958731,85,85,2710
1.45536,1.35009,1.806258,1.623994,1.40191,81,81,2711
1.837566,1.49988,2.963185,2.923483,1.76921,88,88,2712
1.1935,1.12587,1.418934,0.720905,1.049255,90,90,2713
1.343108,1.043605,2.341452,1.455782,1.121584,95,95,2714
1.751777,1.592685,2.282083,2.459443,1.756667,74,74,2715
1.937096,1.67857,2.798848,2.990975,1.926863,82,82,2716
1.671093,1.402464,2.566524,2.653886,1.639219,80,80,2717
1.993786,1.526572,3.551165,3.816478,1.959798,85,85,2718
1.474823,1.356373,1.869656,1.689355,1.419369,81,81,2719
1.852166,1.501798,3.020057,2.9811,1.781666,89,89,2720
1.194744,1.124544,1.428745,0.726946,1.049323,90,90,2721
1.346765,1.040372,2.368076,1.478408,1.123244,95,95,2722
1.765607,1.598129,2.323865,2.507789,1.770227,75,75,2723
1.937028,1.676304,2.806108,2.994068,1.925611,82,82,2724
1.685799,1.406762,2.61592,2.707553,1.652858,80,80,2725
1.99417,1.524643,3.55926,3.821011,1.959091,85,85,2726
1.491256,1.361358,1.924246,1.745499,1.434034,82,82,2727
1.863029,1.502534,3.064678,3.02557,1.790676,89,89,2728
1.196116,1.12272,1.440767,0.73435,1.049245,90,90,2729
1.351355,1.036374,2.401292,1.506812,1.125375,95,95,2730
1.783175,1.605562,2.375216,2.566916,1.78744,75,75,2731
1.937196,1.673089,2.817552,3.001194,1.924352,83,83,2732
1.703247,1.411542,2.675599,2.771992,1.668924,81,81,2733
1.99282,1.521489,3.563925,3.820209,1.956382,85,85,2734
1.512072,1.367608,1.993619,1.816637,1.452559,82,82,2735
1.875429,1.503457,3.115336,3.074949,1.800766,89,89,2736
1.202718,1.109998,1.511786,0.779423,1.047457,91,91,2737
1.378903,1.014338,2.59412,1.676742,1.139658,95,95,2738
1.873918,1.639129,2.656548,2.886057,1.875034,79,79,2739
1.943782,1.654297,2.908729,3.067303,1.921623,85,85,2740
1.771075,1.421073,2.937747,3.040012,1.727359,83,83,2741
1.94468,1.488156,3.466427,3.667555,1.900475,85,85,2742
1.623128,1.390846,2.397401,2.221544,1.548005,86,86,2743
1.902485,1.491247,3.273278,3.197844,1.814117,91,91,2744
1.204699,1.103206,1.543008,0.800148,1.045871,91,91,2745
1.390192,1.006022,2.670757,1.746729,1.146156,95,95,2746
1.905468,1.647846,2.76421,3.002745,1.904178,80,80,2747
1.942936,1.640933,2.94961,3.090159,1.915111,86,86,2748
1.777808,1.416286,2.982881,3.071296,1.729396,83,83,2749
1.903062,1.467061,3.3564,3.519905,1.855437,85,85,2750
1.66237,1.394887,2.553978,2.368096,1.579008,87,87,2751
1.887583,1.477408,3.254836,3.145755,1.793041,91,91,2752
1.33841,1.061348,2.261949,1.396423,1.12474,95,95,2753
1.506106,1.01974,3.127324,2.175609,1.238418,100,100,2754
1.869661,1.659346,2.57071,2.812695,1.877547,78,78,2755
2.005284,1.690521,3.054493,3.266802,1.988737,88,88,2756
1.74515,1.454392,2.714345,2.896297,1.727185,78,78,2757
2.111483,1.593274,3.838846,4.224722,2.091116,84,84,2758
1.493804,1.384749,1.857324,1.771907,1.457995,78,78,2759
1.883887,1.53622,3.042777,3.122015,1.836235,86,86,2760
1.341783,1.059837,2.281601,1.413794,1.126802,95,95,2761
1.506523,1.018645,3.132784,2.181923,1.238725,100,100,2762
1.883449,1.667571,2.603044,2.852328,1.891714,78,78,2763
2.000263,1.68602,3.047741,3.251742,1.982238,88,88,2764
1.762058,1.461443,2.764106,2.953239,1.743675,79,79,2765
2.116975,1.594713,3.85785,4.243475,2.09583,85,85,2766
1.510272,1.391885,1.904898,1.823952,1.473627,79,79,2767
1.89749,1.54044,3.087655,3.169541,1.848648,87,87,2768
1.347743,1.057406,2.315533,1.444009,1.130547,95,95,2769
1.507207,1.016798,3.141902,2.192619,1.239251,100,100,2770
1.906878,1.68038,2.661872,2.924581,1.91577,79,79,2771
1.99538,1.68018,3.046047,3.239338,1.975156,88,88,2772
1.790797,1.472774,2.850874,3.052563,1.771653,79,79,2773
2.125244,1.595842,3.889918,4.275322,2.10277,85,85,2774
1.538825,1.403299,1.990581,1.917999,1.500674,79,79,2775
1.918392,1.544696,3.164046,3.250616,1.867437,87,87,2776
1.352767,1.055561,2.343457,1.469072,1.133793,95,95,2777
1.507635,1.015323,3.148675,2.200829,1.239608,100,100,2778
1.9262,1.690698,2.711209,2.984996,1.935565,80,80,2779
1.992928,1.675966,3.049468,3.235339,1.970982,88,88,2780
1.812356,1.480012,2.920167,3.13135,1.792427,80,80,2781
2.129401,1.595166,3.910186,4.294242,2.105802,85,85,2782
1.561035,1.410691,2.062179,1.996204,1.521464,80,80,2783
1.93412,1.547605,3.222504,3.311991,1.881408,88,88,2784
1.356724,1.053577,2.367214,1.490555,1.136249,96,96,2785
1.507928,1.01412,3.153954,2.207441,1.239883,100,100,2786
1.941618,1.697747,2.754521,3.037929,1.951295,80,80,2787
1.991058,1.672025,3.054504,3.234488,1.967626,89,89,2788
1.829976,1.485847,2.977076,3.1956,1.809313,80,80,2789
2.131073,1.593547,3.922826,4.304847,2.106495,85,85,2790
1.580313,1.417226,2.123935,2.063415,1.539478,81,81,2791
1.945111,1.548105,3.268464,3.359678,1.890835,88,88,2792
1.361419,1.050969,2.396253,1.517037,1.139144,96,96,2793
1.508301,1.012618,3.160577,2.215891,1.240264,100,100,2794
1.960931,1.706944,2.807555,3.102395,1.970948,81,81,2795
1.988725,1.66659,3.062511,3.235303,1.963373,89,89,2796
1.850175,1.491343,3.046281,3.273329,1.828475,81,81,2797
2.130951,1.590386,3.932835,4.311194,2.105134,85,85,2798
1.603194,1.423898,2.200846,2.146708,1.560646,81,81,2799
1.957221,1.548418,3.319898,3.411983,1.900984,88,88,2800
1.3874,1.03842,2.550667,1.662356,1.156462,97,97,2801
1.509422,1.005404,3.189482,2.257554,1.242298,100,100,2802
2.051477,1.739661,3.090864,3.434823,2.060367,84,84,2803
1.97186,1.627994,3.11808,3.240026,1.932973,91,91,2804
1.930964,1.502981,3.357574,3.609064,1.901429,83,83,2805
2.082623,1.550593,3.856055,4.187587,2.049484,85,85,2806
1.724665,1.449816,2.640829,2.611651,1.669623,85,85,2807
1.976672,1.532358,3.457718,3.522181,1.908811,90,90,2808
1.395377,1.033052,2.603127,1.713452,1.161776,97,97,2809
1.508629,1.003029,3.193961,2.266922,1.242144,100,100,2810
2.080025,1.744153,3.199599,3.552561,2.086284,86,86,2811
1.95731,1.60369,3.136042,3.224365,1.910304,91,91,2812
1.940123,1.495932,3.420759,3.664734,1.906246,84,84,2813
2.036339,1.523636,3.745349,4.0405,1.999799,85,85,2814
1.764892,1.452692,2.805558,2.774806,1.702822,86,86,2815
1.95217,1.51507,3.409172,3.438844,1.879027,90,90,2816
1.39175,1.083347,2.419757,1.54017,1.169773,97,97,2817
1.472864,1.089227,2.751652,1.840602,1.231379,100,100,2818
2.666966,2.288657,3.927995,4.352454,2.679105,79,79,2819
2.457437,2.066292,3.761254,4.12749,2.456248,87,87,2820
2.863779,2.347477,4.584789,5.283265,2.902896,80,80,2821
